dirty_name,dirty_label,name_length,word_count,has_prefix,has_suffix,is_uppercase,has_numbers,has_special_chars,prefix
ahmed liebenberg,Person,16,2,False,False,False,False,False,None
MR JACKY PEDROLI,Person,16,3,False,False,True,False,False,None
Prof. Simon Hoffman,Person,19,3,False,False,False,False,True,None
Rafolrd Associates Lp,Company,21,3,False,False,False,False,False,None
Lissa Syseland,Person,14,2,False,False,False,False,False,None
Roger Jooste,Person,12,2,False,False,False,False,False,None
THANDEKA SWARTZ,Person,15,2,False,False,True,False,False,None
kizzie denyukhin,Person,16,2,False,False,False,False,False,None
MRS ashley ellis,Person,16,3,False,False,False,False,False,None
Joe Banks,Person,9,2,False,False,False,False,False,None
Timothy Duma,Person,12,2,False,False,False,False,False,None
Graham Patel,Person,12,2,False,False,False,False,False,None
brianna hindrich,Person,16,2,False,False,False,False,False,None
nico mamabolo,Person,13,2,False,False,False,False,False,None
Earl Shaddick,Person,13,2,False,False,False,False,False,None
MRS. NICOLA OPPERMAN,Person,20,3,True,False,True,False,True,MRS.
lenore ouslem,Person,13,2,False,False,False,False,False,None
Jedediah Plaschke,Person,17,2,False,False,False,False,False,None
Maxi Guiness,Person,12,2,False,False,False,False,False,None
lilah christin,Person,14,2,False,False,False,False,False,None
carel mulaudzi,Person,14,2,False,False,False,False,False,None
REINHARD BADLAND,Person,16,2,False,False,True,False,False,None
MR Arthur Wentzel,Person,17,3,False,False,False,False,False,None
gail coetzee,Person,12,2,False,False,False,False,False,None
Anita Ndlovu,Person,12,2,False,False,False,False,False,None
Harmonie Hebblewaite,Person,20,2,False,False,False,False,False,None
Dr. yáo brumbie,Person,15,3,False,False,False,False,True,None
Lynette Kriel,Person,13,2,False,False,False,False,False,None
Clovis Mummery,Person,14,2,False,False,False,False,False,None
PAULETTE JUANICO,Person,16,2,False,False,True,False,False,None
YOLANDI MOAGI,Person,13,2,False,False,True,False,False,None
Connie Robertson,Person,16,2,False,False,False,False,False,None
Michael Edelheit,Person,16,2,False,False,False,False,False,None
UNIVERSITY OF DA LAT,University,20,4,False,False,True,False,False,None
Aimbu C.C.,Company,10,2,False,False,False,False,True,None
Åsa Tern,Person,8,2,False,False,False,False,False,None
Miss Maëlyss Rabat,Person,18,3,False,False,False,False,False,None
Nuvo Rubber Lining (Pty) Ltd.,Company,29,5,False,True,False,False,True,None
Dr. Rev. Juanita Mofokeng,Person,25,4,False,False,False,False,True,None
Thabang Motloung,Person,16,2,False,False,False,False,False,None
KAMBA Pixonyx PLC.,Company,18,3,False,False,False,False,True,None
Rev. Simon Nkosi,Person,16,3,False,False,False,False,True,None
Nonhlanhla Baker,Person,16,2,False,False,False,False,False,None
babalwa gounden,Person,15,2,False,False,False,False,False,None
JAMES MOOSA,Person,11,2,False,False,True,False,False,None
Miss MS. LOUISE PRETORIUS,Person,25,4,False,False,False,False,True,None
CLÉLIA HIGHTON,Person,14,2,False,False,True,False,False,None
VUYOKAZI MADLALA,Person,16,2,False,False,True,False,False,None
Dr. Gerianna King,Person,17,3,False,False,False,False,True,None
Bubblemix Skipstorm PTY LTD.,Company,28,4,False,True,False,False,True,None
miss vusi marais,Person,16,3,False,False,False,False,False,None
ROZELLE COWERN,Person,14,2,False,False,True,False,False,None
Marie Josée Petroselli,Person,22,3,False,False,False,False,False,None
Zama Kubheka,Person,12,2,False,False,False,False,False,None
Dr Carolynn Kimblen,Person,19,3,False,False,False,False,False,None
Dimakatso Schmidt,Person,17,2,False,False,False,False,False,None
Prof. Mduduzi Saunders,Person,22,3,False,False,False,False,True,None
dumisani rikhotso,Person,17,2,False,False,False,False,False,None
stévina ivancevic,Person,17,2,False,False,False,False,False,None
Miss Jacqueline Taljaard,Person,24,3,False,False,False,False,False,None
Mr. Anthony Els,Person,15,3,False,False,False,False,True,None
Kagiso Van Eeden,Person,16,3,False,False,False,False,False,None
Rev. Nicola Koekemoer,Person,21,3,False,False,False,False,True,None
Lauren Bedburrow,Person,16,2,False,False,False,False,False,None
Claudia Xulu,Person,12,2,False,False,False,False,False,None
MS MDUDUZI WESSELS,Person,18,3,False,False,True,False,False,None
grant pather,Person,12,2,False,False,False,False,False,None
Prof. Andries Smith,Person,19,3,False,False,False,False,True,None
Gertrude Spadotto,Person,17,2,False,False,False,False,False,None
Edgepulse Youspan TWIMBO MYMM Partnership,Company,41,5,False,False,False,False,False,None
Alicia Du Preez,Person,15,3,False,False,False,False,False,None
Eadel Kwilith Corp.,Company,19,3,False,True,False,False,True,None
ennis pimm,Person,10,2,False,False,False,False,False,None
Marie Thérèse Ferruzzi,Person,22,3,False,False,False,False,False,None
Mandy Mulaudzi,Person,14,2,False,False,False,False,False,None
nessy kleinmintz,Person,16,2,False,False,False,False,False,None
DAVID TLADI,Person,11,2,False,False,True,False,False,None
Marie Françoise Girardeau,Person,25,3,False,False,False,False,False,None
GUGULETHU NENE,Person,14,2,False,False,True,False,False,None
THABANG ZONDI,Person,13,2,False,False,True,False,False,None
Barry Moses,Person,11,2,False,False,False,False,False,None
Nahum Hassey,Person,12,2,False,False,False,False,False,None
Elvin Conrad,Person,12,2,False,False,False,False,False,None
Mr Trix Lowdham,Person,15,3,False,False,False,False,False,None
bradney mckniely,Person,16,2,False,False,False,False,False,None
tshepo moodley,Person,14,2,False,False,False,False,False,None
Sr. ANDRÉ SOLOMONS,Person,18,3,False,False,False,False,True,None
Chantel Swart,Person,13,2,False,False,False,False,False,None
LORRAINE MUNYAI,Person,15,2,False,False,True,False,False,None
Dani Craigg,Person,11,2,False,False,False,False,False,None
ROGGE INC GCOK,Company,14,3,False,True,True,False,False,None
Ewell Handman,Person,13,2,False,False,False,False,False,None
Jacques Barnard,Person,15,2,False,False,False,False,False,None
Vicky Shute,Person,11,2,False,False,False,False,False,None
Claudia Allie,Person,13,2,False,False,False,False,False,None
maéna hunt,Person,10,2,False,False,False,False,False,None
Mrs Odelia Ahmad,Person,16,3,False,False,False,False,False,None
Léandre Huggon,Person,14,2,False,False,False,False,False,None
jacobus bester,Person,14,2,False,False,False,False,False,None
Mélanie Stookes,Person,15,2,False,False,False,False,False,None
Topdrive zoomlounge CC,Company,22,3,False,False,False,False,False,None
Mr ADÉLAÏDE MITYUSHKIN,Person,22,3,False,False,False,False,False,None
Camimbo topicshots zoomdog Stg,Company,30,4,False,False,False,False,False,None
kathye cayley,Person,13,2,False,False,False,False,False,None
MRS Tasneem Conradie,Company,20,3,False,False,False,False,False,None
MISS Dannie Thairs,Person,18,3,False,False,False,False,False,None
Mr. Jacob Chauke,Person,16,3,False,False,False,False,True,None
Youspan GMBH Co.,Company,16,3,False,False,False,False,True,None
Liza Trudgeon,Person,13,2,False,False,False,False,False,None
BRADLEY VAN ROOYEN,Person,18,3,False,False,True,False,False,None
Erwéi Frid,Person,10,2,False,False,False,False,False,None
thandeka nxumalo,Person,16,2,False,False,False,False,False,None
KFC INVESTMENTS PTY LTD,Company,23,4,False,True,True,False,False,None
miss Geoff Packington,Person,21,3,False,False,False,False,False,None
Kabelo De Jager,Company,15,3,False,False,False,False,False,None
MR Miss Bronwyn Kotze,Person,21,4,False,False,False,False,False,None
jilleen ruvel,Person,13,2,False,False,False,False,False,None
Kobus De Bruin,Person,14,3,False,False,False,False,False,None
noelle cow,Person,10,2,False,False,False,False,False,None
Miss CHRISTIAN SCOTT,Person,20,3,False,False,False,False,False,None
FIKILE GOUNDEN,Company,14,2,False,False,True,False,False,None
Dr Dr. Debbie Fredericks,Company,24,4,False,False,False,False,True,None
E TRADE ZA PL,Company,13,4,False,False,True,False,False,None
Dr GUILBERT CARDING,Person,19,3,False,False,False,False,False,None
devlen van weedenburg,Person,21,3,False,False,False,False,False,None
david grobler,Company,13,2,False,False,False,False,False,None
yú o'hannen,Person,11,2,False,False,False,False,True,None
Morné Enslin,Person,12,2,False,False,False,False,False,None
University of Bergen,University,20,3,False,False,False,False,False,None
Ronald Zuma,Person,11,2,False,False,False,False,False,None
Prof. Nhlanhla Williams,Person,23,3,False,False,False,False,True,None
WILTON O'DOHERTY,Person,16,2,False,False,True,False,True,None
Dr. VUSI LEE,Person,12,3,False,False,False,False,True,None
NICK MUNYAI,Company,11,2,False,False,True,False,False,None
Shel Bruno,Person,10,2,False,False,False,False,False,None
Bubblebox AVAMBA PTY LTD,Company,24,4,False,True,False,False,False,None
REALMIX Janyx rhynoodle SOC.CoL,Person,31,4,False,False,False,False,True,None
PORTIA MATHE,Person,12,2,False,False,True,False,False,None
KAGISO JAMES,Person,12,2,False,False,True,False,False,None
NICOL FLACKNOE,Person,14,2,False,False,True,False,False,None
FRÉDÉRIQUE RIPPINGALL,Person,21,2,False,False,True,False,False,None
Mrs. Yusuf Mhlongo,Person,18,3,False,False,False,False,True,None
garreth heavyside,Person,17,2,False,False,False,False,False,None
Tamiko Dumper,Person,13,2,False,False,False,False,False,None
CÉLIA VERRIER,Person,13,2,False,False,True,False,False,None
Dr. Contact Gerber,Person,18,3,False,False,False,False,True,None
oyoloo Company,Company,14,2,False,False,False,False,False,None
byrle abells,Person,12,2,False,False,False,False,False,None
SIPHOKAZI ODENDAAL,Company,18,2,False,False,True,False,False,None
rev. gerrit ngwenya,Person,19,3,False,False,False,False,True,None
Natalie Fortuin,Person,15,2,False,False,False,False,False,None
Mr. Ian Schutte,Person,15,3,False,False,False,False,True,None
Cindy Zondi,Person,11,2,False,False,False,False,False,None
Riffwire DEMIMBU Centidel Inc.,Person,30,4,False,True,False,False,True,None
Mr. BRIGID MCDYER,Person,17,3,False,False,False,False,True,None
Chongqing Normal University,University,27,3,False,False,False,False,False,None
Katlego Kubheka,Person,15,2,False,False,False,False,False,None
Miss Dr. Maria Makhubela,Person,24,4,False,False,False,False,True,None
nomfundo ngubane,Person,16,2,False,False,False,False,False,None
MRS Annotée Lambie,Person,18,3,False,False,False,False,False,None
Dr Mr. Desmond Mhlongo,Company,22,4,False,False,False,False,True,None
BYRAN SINISBURY,Person,15,2,False,False,True,False,False,None
Babblestorm Mita trilith SICAV,Person,30,4,False,False,False,False,False,None
MS TEBOHO HLONGWANE,Person,19,3,False,False,True,False,False,None
EDDI TREGENSOE,Person,14,2,False,False,True,False,False,None
DR nomfundo buthelezi,Person,21,3,False,False,False,False,False,None
Phillip Evans,Person,13,2,False,False,False,False,False,None
Coates Johnson Johnsons PTY Ltd,Company,31,5,False,True,False,False,False,None
Amalea Tschirschky,Person,18,2,False,False,False,False,False,None
Divanoodle Trilia Lda.,Company,22,3,False,False,False,False,True,None
kare izakoff,Person,12,2,False,False,False,False,False,None
teboho pretorius,Person,16,2,False,False,False,False,False,None
ADELE ALEXANDER,Person,15,2,False,False,True,False,False,None
WILLIE VANDRILL,Person,15,2,False,False,True,False,False,None
Miss Ahmed Hendricks,Person,20,3,False,False,False,False,False,None
Dynava Flashspan DABLIST voomm Ltd,Person,34,5,False,True,False,False,False,None
Dù Guirau,Person,9,2,False,False,False,False,False,None
Charlene Kunene,Person,15,2,False,False,False,False,False,None
Tatum Beneyto,Person,13,2,False,False,False,False,False,None
Anthea Hendrickson,Person,18,2,False,False,False,False,False,None
THOMAS KING,Person,11,2,False,False,True,False,False,None
Aí Cater,Person,8,2,False,False,False,False,False,None
MISS KABELO MAZIBUKO,Person,20,3,False,False,True,False,False,None
DR morne mogale,Person,15,3,False,False,False,False,False,None
Mr. MS. ABIGAIL HATTINGH,Company,24,4,False,False,False,False,True,None
jaxspan Fund,Person,12,2,False,False,False,False,False,None
rachèle danaher,Person,15,2,False,False,False,False,False,None
Alica Marousek,Company,14,2,False,False,False,False,False,None
DIONISIO SINNOCK,Company,16,2,False,False,True,False,False,None
Miss merrel mathews,Person,19,3,False,False,False,False,False,None
dean kemp,Person,9,2,False,False,False,False,False,None
Sanchaba Port Man Nom Pl,Company,24,5,False,False,False,False,False,None
Nhlanhla Dube,Company,13,2,False,False,False,False,False,None
ANDRÉANNE SAMART,Person,16,2,False,False,True,False,False,None
yadel Photofeed LLC.,Company,20,3,False,True,False,False,True,None
Hannie Woollam,Person,14,2,False,False,False,False,False,None
SCARLETT DELLENBROOK,Person,20,2,False,False,True,False,False,None
Stormy Smye,Person,11,2,False,False,False,False,False,None
Oralia Tinkham,Person,14,2,False,False,False,False,False,None
Suzie Tumasian,Person,14,2,False,False,False,False,False,None
MYLÈNE RATE,Person,11,2,False,False,True,False,False,None
REV. ROBERT OPPERMAN,Person,20,3,True,False,True,False,True,REV.
Dr Christopher Potgieter,Person,24,3,False,False,False,False,False,None
michael esterhuizen,Person,19,2,False,False,False,False,False,None
Angèle Semens,Person,13,2,False,False,False,False,False,None
Emmalynn Muddle,Person,15,2,False,False,False,False,False,None
International University Of Japan,Company,33,4,False,False,False,False,False,None
dean parker,Person,11,2,False,False,False,False,False,None
Mr Nozipho Ferreira,Person,19,3,False,False,False,False,False,None
Michael Herbst,Person,14,2,False,False,False,False,False,None
DR Barbara Van Schalkwyk,Person,24,4,False,False,False,False,False,None
Mr. Juanita Pietersen,Person,21,3,False,False,False,False,True,None
MUNMRO TOMPKINS,Person,15,2,False,False,True,False,False,None
Dr Mrs. Yvette Twala,Person,20,4,False,False,False,False,True,None
DEEANNE SPELLACY,Person,16,2,False,False,True,False,False,None
gabe du pre,Person,11,3,False,False,False,False,False,None
Mrs prof. anton young,Person,21,4,False,False,False,False,True,None
mégane lawerence,Person,16,2,False,False,False,False,False,None
Miss Arron Merrison,Person,19,3,False,False,False,False,False,None
universidad metropolitana de honduras,University,37,4,False,False,False,False,False,None
Mrs Del Bourhill,Person,16,3,False,False,False,False,False,None
Arabel Northwood,Person,16,2,False,False,False,False,False,None
Marthinus Singh,Person,15,2,False,False,False,False,False,None
MS Béatrice Mulliss,Person,19,3,False,False,False,False,False,None
Miss celeste van tonder,Person,23,4,False,False,False,False,False,None
CARLOS SHERBORNE,Person,16,2,False,False,True,False,False,None
Dr. Abel Muckley,Person,16,3,False,False,False,False,True,None
inesita tuer,Person,12,2,False,False,False,False,False,None
Rev. William Engelbrecht,Person,24,3,False,False,False,False,True,None
BLUEJAM S.P.,Company,12,2,False,False,True,False,True,None
MARIE-JOSÉE ROWSEL,Company,18,2,False,False,True,False,True,None
Melanie Chauke,Person,14,2,False,False,False,False,False,None
Mr PROF. CHRISTINA SCHUTTE,Person,26,4,False,False,False,False,True,None
Hon. Robyn Hlongwane,Person,20,3,False,False,False,False,True,None
oyoyo Company,Company,13,2,False,False,False,False,False,None
universidad de quintana roo,University,27,4,False,False,False,False,False,None
Herman Butler,Person,13,2,False,False,False,False,False,None
ILSA BRUNDALL,Person,13,2,False,False,True,False,False,None
Penelopa Vampouille,Person,19,2,False,False,False,False,False,None
Jacob St Ledger,Person,15,3,False,False,False,False,False,None
